time_ref,account,code,country_code,product_type,value,status
2020-09-30,Imports,27,FI,Goods,1714.0,F
2020-09-30,Imports,27,FR,Goods,900491.0,F
2020-09-30,Imports,27,GB,Goods,1087774.0,F
2020-09-30,Imports,27,GR,Goods,46514.0,F
2020-09-30,Imports,27,HK,Goods,941799.0,F
2020-09-30,Imports,27,HU,Goods,84.0,F
2020-09-30,Imports,27,ID,Goods,3905737.0,F
2020-09-30,Imports,27,IL,Goods,16429.0,F
2020-09-30,Imports,27,IN,Goods,407743.0,F
2020-09-30,Imports,27,IT,Goods,788838.0,F
2020-09-30,Imports,27,JP,Goods,4481962.0,F
2020-09-30,Imports,27,KR,Goods,2.52702534E8,F
2020-09-30,Imports,27,LT,Goods,230312.0,F
2020-09-30,Imports,27,LV,Goods,98585.0,F
2020-09-30,Imports,27,MX,Goods,240.0,F
2020-09-30,Imports,27,MY,Goods,4.9537478E7,F
2020-09-30,Imports,27,NL,Goods,737521.0,F
2020-09-30,Imports,27,NO,Goods,248.0,F
2020-09-30,Imports,27,NZ,Goods,7965.0,F
2020-09-30,Imports,27,PF,Goods,15000.0,F
2020-09-30,Imports,27,PL,Goods,53270.0,F
2020-09-30,Imports,27,RU,Goods,5.5336735E7,F
2020-09-30,Imports,27,SA,Goods,1.3272118E7,F
2020-09-30,Imports,27,SE,Goods,195211.0,F
2020-09-30,Imports,27,SG,Goods,2.39716776E8,F
2020-09-30,Imports,27,SK,Goods,816.0,F
2020-09-30,Imports,27,SZ,Goods,170.0,F
2020-09-30,Imports,27,TH,Goods,3168188.0,F
2020-09-30,Imports,27,TR,Goods,20514.0,F
2020-09-30,Imports,27,TW,Goods,27200.0,F
2020-09-30,Imports,27,US,Goods,2715067.0,F
2020-09-30,Imports,27,VN,Goods,513374.0,F
2020-09-30,Imports,27,ZA,Goods,18056.0,F
2020-09-30,Imports,2701,AU,Goods,51222.0,F
2020-09-30,Imports,2702,AU,Goods,30155.0,F
2020-09-30,Imports,2703,AU,Goods,3765.0,F
2020-09-30,Imports,2703,CA,Goods,9408.0,F
2020-09-30,Imports,2703,DE,Goods,213164.0,F
2020-09-30,Imports,2703,EE,Goods,33543.0,F
2020-09-30,Imports,2703,LT,Goods,70761.0,F
2020-09-30,Imports,2703,LV,Goods,98585.0,F
2020-09-30,Imports,2703,NL,Goods,376438.0,F
2020-09-30,Imports,2704,CN,Goods,4156873.0,F
2020-09-30,Imports,2704,US,Goods,23482.0,F
2020-09-30,Imports,2707,AU,Goods,2050.0,F
2020-09-30,Imports,2707,CN,Goods,4.0,F
2020-09-30,Imports,2707,KR,Goods,61756.0,F
2020-09-30,Imports,2707,MY,Goods,1154.0,F
2020-09-30,Imports,2707,NL,Goods,12637.0,F
2020-09-30,Imports,2707,SG,Goods,1788.0,F
2020-09-30,Imports,2707,US,Goods,6008.0,F
2020-09-30,Imports,2709,AE,Goods,1.64275354E8,F
2020-09-30,Imports,2709,AU,Goods,9668.0,F
2020-09-30,Imports,2709,KR,Goods,11844.0,F
2020-09-30,Imports,2709,MY,Goods,4.4094138E7,F
2020-09-30,Imports,2709,RU,Goods,5.5336735E7,F
2020-09-30,Imports,2709,SA,Goods,1.3272118E7,F
2020-09-30,Imports,2710,AE,Goods,129774.0,F
2020-09-30,Imports,2710,AT,Goods,2111.0,F
2020-09-30,Imports,2710,AU,Goods,3.2145734E7,F
2020-09-30,Imports,2710,BE,Goods,2210915.0,F
2020-09-30,Imports,2710,BG,Goods,72687.0,F
2020-09-30,Imports,2710,BN,Goods,4.4964277E7,F
2020-09-30,Imports,2710,CA,Goods,145235.0,F
2020-09-30,Imports,2710,CH,Goods,88011.0,F
2020-09-30,Imports,2710,CN,Goods,183402.0,F
2020-09-30,Imports,2710,CZ,Goods,2389.0,F
2020-09-30,Imports,2710,DE,Goods,1488318.0,F
2020-09-30,Imports,2710,DK,Goods,7413.0,F
2020-09-30,Imports,2710,ES,Goods,252008.0,F
2020-09-30,Imports,2710,FI,Goods,1714.0,F
2020-09-30,Imports,2710,FR,Goods,856811.0,F
2020-09-30,Imports,2710,GB,Goods,893425.0,F
2020-09-30,Imports,2710,GR,Goods,46514.0,F
2020-09-30,Imports,2710,HK,Goods,941799.0,F
2020-09-30,Imports,2710,HU,Goods,84.0,F
2020-09-30,Imports,2710,ID,Goods,118458.0,F
2020-09-30,Imports,2710,IL,Goods,16429.0,F
2020-09-30,Imports,2710,IN,Goods,405660.0,F
2020-09-30,Imports,2710,IT,Goods,735283.0,F
2020-09-30,Imports,2710,JP,Goods,4373855.0,F
2020-09-30,Imports,2710,KR,Goods,2.5173463E8,F
2020-09-30,Imports,2710,LT,Goods,19049.0,F
2020-09-30,Imports,2710,MX,Goods,240.0,F
2020-09-30,Imports,2710,MY,Goods,4546508.0,F
2020-09-30,Imports,2710,NL,Goods,263582.0,F
2020-09-30,Imports,2710,NO,Goods,248.0,F
2020-09-30,Imports,2710,NZ,Goods,7965.0,F
2020-09-30,Imports,2710,PF,Goods,15000.0,F
2020-09-30,Imports,2710,PL,Goods,53270.0,F
2020-09-30,Imports,2710,SE,Goods,194045.0,F
2020-09-30,Imports,2710,SG,Goods,2.39714988E8,F
2020-09-30,Imports,2710,SK,Goods,707.0,F
2020-09-30,Imports,2710,SZ,Goods,170.0,F
2020-09-30,Imports,2710,TH,Goods,3168188.0,F
2020-09-30,Imports,2710,TR,Goods,20514.0,F
2020-09-30,Imports,2710,TW,Goods,25308.0,F
2020-09-30,Imports,2710,US,Goods,2388445.0,F
2020-09-30,Imports,2710,VN,Goods,513374.0,F
2020-09-30,Imports,2710,ZA,Goods,2982.0,F
2020-09-30,Imports,2711,AU,Goods,7957454.0,F
2020-09-30,Imports,2711,BE,Goods,156.0,F
2020-09-30,Imports,2711,CN,Goods,96228.0,F
2020-09-30,Imports,2711,DE,Goods,4663.0,F
2020-09-30,Imports,2711,FR,Goods,26666.0,F
2020-09-30,Imports,2711,GB,Goods,133969.0,F
2020-09-30,Imports,2711,IT,Goods,3645.0,F
2020-09-30,Imports,2711,KR,Goods,888397.0,F
2020-09-30,Imports,2711,MY,Goods,15307.0,F
2020-09-30,Imports,2711,TW,Goods,1892.0,F
2020-09-30,Imports,2711,US,Goods,181102.0,F
2020-09-30,Imports,2712,AE,Goods,998.0,F
2020-09-30,Imports,2712,AU,Goods,86309.0,F
2020-09-30,Imports,2712,CN,Goods,431250.0,F
2020-09-30,Imports,2712,DE,Goods,125868.0,F
2020-09-30,Imports,2712,GB,Goods,1278.0,F
2020-09-30,Imports,2712,IN,Goods,2083.0,F
2020-09-30,Imports,2712,IT,Goods,51.0,F
2020-09-30,Imports,2712,JP,Goods,108107.0,F
2020-09-30,Imports,2712,KR,Goods,5232.0,F
2020-09-30,Imports,2712,MY,Goods,843157.0,F
2020-09-30,Imports,2712,NL,Goods,16396.0,F
2020-09-30,Imports,2712,SE,Goods,1166.0,F
2020-09-30,Imports,2712,SK,Goods,109.0,F
2020-09-30,Imports,2712,US,Goods,40546.0,F
2020-09-30,Imports,2712,ZA,Goods,15074.0,F
2020-09-30,Imports,2713,BR,Goods,1.2357577E7,F
2020-09-30,Imports,2713,CN,Goods,17197.0,F
2020-09-30,Imports,2713,GB,Goods,58661.0,F
2020-09-30,Imports,2713,ID,Goods,3787279.0,F
2020-09-30,Imports,2714,AE,Goods,17829.0,F
2020-09-30,Imports,2714,AU,Goods,39294.0,F
2020-09-30,Imports,2715,AS,Goods,1000.0,F
2020-09-30,Imports,2715,AU,Goods,49976.0,F
2020-09-30,Imports,2715,BE,Goods,6978.0,F
2020-09-30,Imports,2715,CA,Goods,58001.0,F
2020-09-30,Imports,2715,DE,Goods,5142.0,F
2020-09-30,Imports,2715,FR,Goods,17014.0,F
2020-09-30,Imports,2715,GB,Goods,441.0,F
2020-09-30,Imports,2715,IT,Goods,49859.0,F
2020-09-30,Imports,2715,KR,Goods,675.0,F
2020-09-30,Imports,2715,LT,Goods,140502.0,F
2020-09-30,Imports,2715,MY,Goods,37214.0,F
2020-09-30,Imports,2715,NL,Goods,68468.0,F
2020-09-30,Imports,2715,US,Goods,75484.0,F
2020-09-30,Imports,28,AE,Goods,1645.0,F
2020-09-30,Imports,28,AT,Goods,207340.0,F
2020-09-30,Imports,28,AU,Goods,7.9411258E7,F
2020-09-30,Imports,28,BE,Goods,406520.0,F
2020-09-30,Imports,28,BR,Goods,14035.0,F
2020-09-30,Imports,28,CA,Goods,702977.0,F
2020-09-30,Imports,28,CC,Goods,222.0,F
2020-09-30,Imports,28,CH,Goods,25602.0,F
2020-09-30,Imports,28,CL,Goods,626472.0,F
2020-09-30,Imports,28,CN,Goods,1.7713167E7,F
2020-09-30,Imports,28,CZ,Goods,59559.0,F
2020-09-30,Imports,28,DE,Goods,2749549.0,F
2020-09-30,Imports,28,DK,Goods,38916.0,F
2020-09-30,Imports,28,EE,Goods,436866.0,F
2020-09-30,Imports,28,EG,Goods,666479.0,F
2020-09-30,Imports,28,ES,Goods,91205.0,F
2020-09-30,Imports,28,FI,Goods,108688.0,F
2020-09-30,Imports,28,FR,Goods,414615.0,F
2020-09-30,Imports,28,GB,Goods,488353.0,F
2020-09-30,Imports,28,GR,Goods,1967.0,F
2020-09-30,Imports,28,HK,Goods,255820.0,F
2020-09-30,Imports,28,HU,Goods,133825.0,F
2020-09-30,Imports,28,ID,Goods,236029.0,F
2020-09-30,Imports,28,IL,Goods,1027749.0,F
2020-09-30,Imports,28,IN,Goods,1362864.0,F
2020-09-30,Imports,28,IR,Goods,9709.0,F
2020-09-30,Imports,28,IT,Goods,734346.0,F
2020-09-30,Imports,28,JP,Goods,3403688.0,F
2020-09-30,Imports,28,KR,Goods,1510432.0,F
2020-09-30,Imports,28,LT,Goods,65307.0,F
2020-09-30,Imports,28,LV,Goods,22693.0,F
2020-09-30,Imports,28,MX,Goods,28454.0,F
2020-09-30,Imports,28,MY,Goods,1038092.0,F
2020-09-30,Imports,28,NL,Goods,280880.0,F
2020-09-30,Imports,28,NO,Goods,98721.0,F
2020-09-30,Imports,28,NZ,Goods,233.0,F
2020-09-30,Imports,28,OM,Goods,61865.0,F
2020-09-30,Imports,28,PE,Goods,271967.0,F
2020-09-30,Imports,28,PH,Goods,170256.0,F
2020-09-30,Imports,28,PL,Goods,50318.0,F
2020-09-30,Imports,28,RO,Goods,217.0,F
2020-09-30,Imports,28,RU,Goods,180763.0,F
2020-09-30,Imports,28,SE,Goods,52849.0,F
2020-09-30,Imports,28,SG,Goods,175535.0,F
2020-09-30,Imports,28,SK,Goods,199949.0,F
2020-09-30,Imports,28,TH,Goods,1499094.0,F
2020-09-30,Imports,28,TR,Goods,2931700.0,F
2020-09-30,Imports,28,TW,Goods,1185137.0,F
2020-09-30,Imports,28,UA,Goods,7137.0,F
2020-09-30,Imports,28,US,Goods,6947613.0,F
2020-09-30,Imports,28,VN,Goods,20793.0,F
2020-09-30,Imports,28,ZA,Goods,127002.0,F
2020-09-30,Imports,2801,AU,Goods,317717.0,F
2020-09-30,Imports,2801,CL,Goods,446492.0,F
2020-09-30,Imports,2801,CN,Goods,239348.0,F
2020-09-30,Imports,2801,DE,Goods,492.0,F
2020-09-30,Imports,2801,ES,Goods,644.0,F
2020-09-30,Imports,2801,FR,Goods,1412.0,F
2020-09-30,Imports,2801,GB,Goods,314.0,F
2020-09-30,Imports,2801,IN,Goods,83926.0,F
2020-09-30,Imports,2801,MY,Goods,4776.0,F
2020-09-30,Imports,2801,NZ,Goods,68.0,F
2020-09-30,Imports,2801,TH,Goods,16328.0,F
2020-09-30,Imports,2801,US,Goods,75825.0,F
2020-09-30,Imports,2802,CN,Goods,62939.0,F
2020-09-30,Imports,2802,DE,Goods,83.0,F
2020-09-30,Imports,2802,IN,Goods,103412.0,F
2020-09-30,Imports,2802,OM,Goods,61865.0,F
2020-09-30,Imports,2803,AU,Goods,9670.0,F
2020-09-30,Imports,2803,CA,Goods,2809.0,F
2020-09-30,Imports,2803,CN,Goods,246756.0,F
2020-09-30,Imports,2803,DE,Goods,11159.0,F
2020-09-30,Imports,2803,DK,Goods,31299.0,F
2020-09-30,Imports,2803,GB,Goods,251.0,F
2020-09-30,Imports,2803,HK,Goods,81.0,F
2020-09-30,Imports,2803,IN,Goods,32813.0,F
2020-09-30,Imports,2803,NL,Goods,177.0,F
2020-09-30,Imports,2803,US,Goods,6515.0,F
2020-09-30,Imports,2804,AT,Goods,13810.0,F
2020-09-30,Imports,2804,AU,Goods,465742.0,F
2020-09-30,Imports,2804,BE,Goods,3621.0,F
2020-09-30,Imports,2804,CH,Goods,222.0,F
2020-09-30,Imports,2804,CN,Goods,71032.0,F
2020-09-30,Imports,2804,DE,Goods,1643.0,F
2020-09-30,Imports,2804,GB,Goods,24463.0,F
2020-09-30,Imports,2804,JP,Goods,64.0,F
2020-09-30,Imports,2804,KR,Goods,1255.0,F
2020-09-30,Imports,2804,MX,Goods,10111.0,F
2020-09-30,Imports,2804,NL,Goods,70839.0,F
2020-09-30,Imports,2804,SG,Goods,49695.0,F
2020-09-30,Imports,2804,US,Goods,69932.0,F
2020-09-30,Imports,2805,AU,Goods,38995.0,F
2020-09-30,Imports,2805,CC,Goods,222.0,F
2020-09-30,Imports,2805,CH,Goods,134.0,F
2020-09-30,Imports,2805,GB,Goods,320.0,F
2020-09-30,Imports,2805,NL,Goods,13.0,F
2020-09-30,Imports,2805,US,Goods,1265.0,F
2020-09-30,Imports,2806,AT,Goods,75.0,F
2020-09-30,Imports,2806,AU,Goods,488137.0,F
2020-09-30,Imports,2806,CA,Goods,1313.0,F
2020-09-30,Imports,2806,CH,Goods,200.0,F
2020-09-30,Imports,2806,CN,Goods,355.0,F
2020-09-30,Imports,2806,DE,Goods,17116.0,F
2020-09-30,Imports,2806,ES,Goods,73.0,F
2020-09-30,Imports,2806,GB,Goods,520.0,F
2020-09-30,Imports,2806,IN,Goods,35974.0,F
2020-09-30,Imports,2806,MY,Goods,21286.0,F
2020-09-30,Imports,2806,SG,Goods,11323.0,F
2020-09-30,Imports,2806,TH,Goods,13388.0,F
2020-09-30,Imports,2806,US,Goods,3313.0,F
2020-09-30,Imports,2807,AU,Goods,785281.0,F
2020-09-30,Imports,2807,CA,Goods,131.0,F
2020-09-30,Imports,2807,DE,Goods,2884.0,F
2020-09-30,Imports,2807,FR,Goods,566.0,F
2020-09-30,Imports,2807,GB,Goods,312.0,F
2020-09-30,Imports,2807,MY,Goods,6702.0,F
2020-09-30,Imports,2807,TH,Goods,31577.0,F
2020-09-30,Imports,2807,US,Goods,3613.0,F
2020-09-30,Imports,2809,AU,Goods,21743.0,F
2020-09-30,Imports,2809,CH,Goods,1863.0,F
2020-09-30,Imports,2809,CN,Goods,961361.0,F
2020-09-30,Imports,2809,CZ,Goods,210.0,F
2020-09-30,Imports,2809,DE,Goods,3151.0,F
2020-09-30,Imports,2809,ES,Goods,990.0,F
2020-09-30,Imports,2809,GB,Goods,283.0,F
2020-09-30,Imports,2809,US,Goods,3456.0,F
2020-09-30,Imports,2810,AU,Goods,969.0,F
2020-09-30,Imports,2810,CL,Goods,19096.0,F
2020-09-30,Imports,2810,DE,Goods,1505.0,F
2020-09-30,Imports,2810,IN,Goods,835.0,F
2020-09-30,Imports,2810,PE,Goods,271967.0,F
2020-09-30,Imports,2810,TR,Goods,144340.0,F
2020-09-30,Imports,2810,TW,Goods,7418.0,F
2020-09-30,Imports,2810,US,Goods,137925.0,F
2020-09-30,Imports,2811,AT,Goods,152639.0,F
2020-09-30,Imports,2811,AU,Goods,317021.0,F
2020-09-30,Imports,2811,BE,Goods,34104.0,F
2020-09-30,Imports,2811,CA,Goods,2163.0,F
2020-09-30,Imports,2811,CH,Goods,416.0,F
2020-09-30,Imports,2811,CN,Goods,966226.0,F
2020-09-30,Imports,2811,CZ,Goods,47716.0,F
2020-09-30,Imports,2811,DE,Goods,119297.0,F
2020-09-30,Imports,2811,DK,Goods,188.0,F
2020-09-30,Imports,2811,FR,Goods,8726.0,F
2020-09-30,Imports,2811,GB,Goods,24965.0,F
2020-09-30,Imports,2811,HU,Goods,128530.0,F
2020-09-30,Imports,2811,ID,Goods,56454.0,F
2020-09-30,Imports,2811,IN,Goods,20400.0,F
2020-09-30,Imports,2811,IT,Goods,4004.0,F
2020-09-30,Imports,2811,JP,Goods,22655.0,F
2020-09-30,Imports,2811,KR,Goods,79046.0,F
2020-09-30,Imports,2811,MX,Goods,156.0,F
2020-09-30,Imports,2811,MY,Goods,689881.0,F
2020-09-30,Imports,2811,NZ,Goods,165.0,F
2020-09-30,Imports,2811,SG,Goods,70900.0,F
2020-09-30,Imports,2811,TR,Goods,31.0,F
2020-09-30,Imports,2811,TW,Goods,55084.0,F
2020-09-30,Imports,2811,US,Goods,112567.0,F
2020-09-30,Imports,2812,AU,Goods,22.0,F
2020-09-30,Imports,2812,CH,Goods,76.0,F
2020-09-30,Imports,2812,CN,Goods,8894.0,F
2020-09-30,Imports,2812,DE,Goods,1022.0,F
2020-09-30,Imports,2812,US,Goods,3165.0,F
2020-09-30,Imports,2814,AU,Goods,66758.0,F
2020-09-30,Imports,2814,CH,Goods,616.0,F
2020-09-30,Imports,2814,DE,Goods,2041.0,F
2020-09-30,Imports,2814,GB,Goods,51.0,F
2020-09-30,Imports,2814,IN,Goods,18517.0,F
2020-09-30,Imports,2814,US,Goods,10236.0,F
2020-09-30,Imports,2815,AU,Goods,33963.0,F
2020-09-30,Imports,2815,BE,Goods,403.0,F
2020-09-30,Imports,2815,CH,Goods,111.0,F
2020-09-30,Imports,2815,CN,Goods,609429.0,F
2020-09-30,Imports,2815,CZ,Goods,1026.0,F
2020-09-30,Imports,2815,DE,Goods,151959.0,F
2020-09-30,Imports,2815,ES,Goods,128.0,F
2020-09-30,Imports,2815,FR,Goods,71821.0,F
2020-09-30,Imports,2815,GB,Goods,3079.0,F
2020-09-30,Imports,2815,HK,Goods,5626.0,F
2020-09-30,Imports,2815,IN,Goods,629.0,F
2020-09-30,Imports,2815,JP,Goods,3068986.0,F
2020-09-30,Imports,2815,KR,Goods,240949.0,F
2020-09-30,Imports,2815,MY,Goods,83023.0,F
2020-09-30,Imports,2815,PH,Goods,691.0,F
2020-09-30,Imports,2815,SE,Goods,199.0,F
2020-09-30,Imports,2815,TH,Goods,38417.0,F
2020-09-30,Imports,2815,TW,Goods,266713.0,F
2020-09-30,Imports,2815,US,Goods,105446.0,F
2020-09-30,Imports,2816,AU,Goods,19621.0,F
2020-09-30,Imports,2816,DE,Goods,75.0,F
2020-09-30,Imports,2816,IT,Goods,409.0,F
2020-09-30,Imports,2816,KR,Goods,36923.0,F
2020-09-30,Imports,2816,US,Goods,114.0,F
2020-09-30,Imports,2817,AU,Goods,19348.0,F
2020-09-30,Imports,2817,BE,Goods,115668.0,F
2020-09-30,Imports,2817,CN,Goods,22231.0,F
2020-09-30,Imports,2817,DE,Goods,7434.0,F
2020-09-30,Imports,2817,IN,Goods,73384.0,F
2020-09-30,Imports,2817,KR,Goods,64613.0,F
2020-09-30,Imports,2817,MY,Goods,122845.0,F
2020-09-30,Imports,2817,TH,Goods,233722.0,F
2020-09-30,Imports,2817,US,Goods,12319.0,F
2020-09-30,Imports,2818,AU,Goods,7.0792849E7,F
2020-09-30,Imports,2818,CH,Goods,1797.0,F
2020-09-30,Imports,2818,CN,Goods,109819.0,F
2020-09-30,Imports,2818,DE,Goods,840.0,F
2020-09-30,Imports,2818,GB,Goods,170.0,F
2020-09-30,Imports,2818,KR,Goods,914607.0,F
2020-09-30,Imports,2818,US,Goods,80472.0,F
2020-09-30,Imports,2819,AU,Goods,395.0,F
2020-09-30,Imports,2819,CH,Goods,1029.0,F
2020-09-30,Imports,2819,CN,Goods,9844.0,F
2020-09-30,Imports,2819,DE,Goods,17400.0,F
2020-09-30,Imports,2819,EE,Goods,436866.0,F
2020-09-30,Imports,2819,GB,Goods,1836.0,F
2020-09-30,Imports,2819,IN,Goods,73758.0,F
2020-09-30,Imports,2819,TR,Goods,1751720.0,F
2020-09-30,Imports,2819,US,Goods,941420.0,F
2020-09-30,Imports,2820,AU,Goods,10705.0,F
2020-09-30,Imports,2820,BR,Goods,7091.0,F
2020-09-30,Imports,2820,IN,Goods,31156.0,F
2020-09-30,Imports,2820,US,Goods,10902.0,F
2020-09-30,Imports,2821,AU,Goods,12218.0,F
2020-09-30,Imports,2821,CN,Goods,76685.0,F
2020-09-30,Imports,2821,DE,Goods,410648.0,F
2020-09-30,Imports,2821,GB,Goods,12037.0,F
2020-09-30,Imports,2821,IN,Goods,3692.0,F
2020-09-30,Imports,2821,IT,Goods,463323.0,F
2020-09-30,Imports,2821,NL,Goods,29888.0,F
2020-09-30,Imports,2821,US,Goods,38543.0,F
2020-09-30,Imports,2822,AU,Goods,3114.0,F
2020-09-30,Imports,2822,CH,Goods,707.0,F
2020-09-30,Imports,2822,CN,Goods,92962.0,F
2020-09-30,Imports,2822,GB,Goods,2402.0,F
2020-09-30,Imports,2822,US,Goods,94.0,F
2020-09-30,Imports,2823,AU,Goods,15239.0,F
2020-09-30,Imports,2823,CA,Goods,156.0,F
2020-09-30,Imports,2823,CH,Goods,795.0,F
2020-09-30,Imports,2823,CN,Goods,71250.0,F
2020-09-30,Imports,2823,CZ,Goods,6533.0,F
2020-09-30,Imports,2823,DE,Goods,8449.0,F
2020-09-30,Imports,2823,GB,Goods,140.0,F
2020-09-30,Imports,2823,US,Goods,290.0,F
2020-09-30,Imports,2824,IN,Goods,112.0,F
2020-09-30,Imports,2824,US,Goods,30578.0,F
2020-09-30,Imports,2825,AU,Goods,3612834.0,F
2020-09-30,Imports,2825,BE,Goods,52908.0,F
2020-09-30,Imports,2825,CA,Goods,102.0,F
2020-09-30,Imports,2825,CH,Goods,321.0,F
2020-09-30,Imports,2825,CN,Goods,84341.0,F
2020-09-30,Imports,2825,CZ,Goods,103.0,F
2020-09-30,Imports,2825,DE,Goods,6923.0,F
2020-09-30,Imports,2825,ES,Goods,52.0,F
2020-09-30,Imports,2825,FR,Goods,153.0,F
2020-09-30,Imports,2825,HK,Goods,71.0,F
2020-09-30,Imports,2825,IN,Goods,24380.0,F
2020-09-30,Imports,2825,JP,Goods,70685.0,F
2020-09-30,Imports,2825,LT,Goods,65217.0,F
2020-09-30,Imports,2825,MY,Goods,9885.0,F
2020-09-30,Imports,2825,NL,Goods,40670.0,F
2020-09-30,Imports,2825,TW,Goods,300312.0,F
2020-09-30,Imports,2825,US,Goods,730724.0,F
2020-09-30,Imports,2826,AU,Goods,3178.0,F
2020-09-30,Imports,2826,BE,Goods,9973.0,F
2020-09-30,Imports,2826,CN,Goods,963944.0,F
2020-09-30,Imports,2826,DE,Goods,147.0,F
2020-09-30,Imports,2826,GB,Goods,21351.0,F
2020-09-30,Imports,2826,IN,Goods,469.0,F
2020-09-30,Imports,2826,SG,Goods,267.0,F
2020-09-30,Imports,2826,US,Goods,1441.0,F
2020-09-30,Imports,2827,AU,Goods,488788.0,F
2020-09-30,Imports,2827,BE,Goods,393.0,F
2020-09-30,Imports,2827,BR,Goods,6944.0,F
2020-09-30,Imports,2827,CA,Goods,53901.0,F
2020-09-30,Imports,2827,CH,Goods,571.0,F
2020-09-30,Imports,2827,CL,Goods,50.0,F
2020-09-30,Imports,2827,CN,Goods,1740527.0,F
2020-09-30,Imports,2827,CZ,Goods,272.0,F
2020-09-30,Imports,2827,DE,Goods,104153.0,F
2020-09-30,Imports,2827,DK,Goods,146.0,F
2020-09-30,Imports,2827,ES,Goods,6273.0,F
2020-09-30,Imports,2827,FI,Goods,26182.0,F
2020-09-30,Imports,2827,FR,Goods,761.0,F
2020-09-30,Imports,2827,GB,Goods,1437.0,F
2020-09-30,Imports,2827,ID,Goods,99905.0,F
2020-09-30,Imports,2827,IL,Goods,1002880.0,F
2020-09-30,Imports,2827,IN,Goods,381522.0,F
2020-09-30,Imports,2827,JP,Goods,729.0,F
2020-09-30,Imports,2827,KR,Goods,3233.0,F
2020-09-30,Imports,2827,LT,Goods,45.0,F
2020-09-30,Imports,2827,MY,Goods,8802.0,F
2020-09-30,Imports,2827,NL,Goods,180.0,F
2020-09-30,Imports,2827,PL,Goods,6349.0,F
2020-09-30,Imports,2827,SE,Goods,9914.0,F
2020-09-30,Imports,2827,TH,Goods,27229.0,F
2020-09-30,Imports,2827,US,Goods,130242.0,F
2020-09-30,Imports,2828,AT,Goods,40615.0,F
2020-09-30,Imports,2828,AU,Goods,237487.0,F
2020-09-30,Imports,2828,CN,Goods,149971.0,F
2020-09-30,Imports,2828,DE,Goods,2154.0,F
2020-09-30,Imports,2828,ES,Goods,66.0,F
2020-09-30,Imports,2828,FI,Goods,183.0,F
2020-09-30,Imports,2828,GB,Goods,292.0,F
2020-09-30,Imports,2828,SG,Goods,4255.0,F
2020-09-30,Imports,2828,US,Goods,74478.0,F
2020-09-30,Imports,2829,AU,Goods,6904.0,F
2020-09-30,Imports,2829,CA,Goods,46648.0,F
2020-09-30,Imports,2829,CH,Goods,99.0,F
2020-09-30,Imports,2829,DE,Goods,72.0,F
2020-09-30,Imports,2829,GB,Goods,116.0,F
2020-09-30,Imports,2829,IN,Goods,214850.0,F
2020-09-30,Imports,2829,US,Goods,13415.0,F
2020-09-30,Imports,2830,AT,Goods,35.0,F
2020-09-30,Imports,2830,CN,Goods,138840.0,F
2020-09-30,Imports,2830,DE,Goods,8176.0,F
2020-09-30,Imports,2830,GB,Goods,168.0,F
2020-09-30,Imports,2830,GR,Goods,1967.0,F
2020-09-30,Imports,2830,US,Goods,322.0,F
2020-09-30,Imports,2831,CH,Goods,92.0,F
2020-09-30,Imports,2831,CN,Goods,130969.0,F
2020-09-30,Imports,2831,DE,Goods,5475.0,F
2020-09-30,Imports,2831,IN,Goods,6875.0,F
2020-09-30,Imports,2832,AU,Goods,9770.0,F
2020-09-30,Imports,2832,BE,Goods,21942.0,F
2020-09-30,Imports,2832,CH,Goods,437.0,F
2020-09-30,Imports,2832,CN,Goods,239089.0,F
2020-09-30,Imports,2832,DE,Goods,289.0,F
2020-09-30,Imports,2832,ES,Goods,72.0,F
2020-09-30,Imports,2832,FR,Goods,2796.0,F
2020-09-30,Imports,2832,GB,Goods,17638.0,F
2020-09-30,Imports,2832,IN,Goods,480.0,F
2020-09-30,Imports,2832,IT,Goods,17112.0,F
2020-09-30,Imports,2832,TH,Goods,231637.0,F
2020-09-30,Imports,2832,US,Goods,3317.0,F
2020-09-30,Imports,2833,AU,Goods,47864.0,F
2020-09-30,Imports,2833,CH,Goods,323.0,F
2020-09-30,Imports,2833,CN,Goods,6015727.0,F
2020-09-30,Imports,2833,CZ,Goods,1541.0,F
2020-09-30,Imports,2833,DE,Goods,215429.0,F
2020-09-30,Imports,2833,ES,Goods,1101.0,F
2020-09-30,Imports,2833,FI,Goods,69934.0,F
2020-09-30,Imports,2833,FR,Goods,208.0,F
2020-09-30,Imports,2833,GB,Goods,991.0,F
2020-09-30,Imports,2833,ID,Goods,39980.0,F
2020-09-30,Imports,2833,IN,Goods,143007.0,F
2020-09-30,Imports,2833,IT,Goods,55.0,F
2020-09-30,Imports,2833,JP,Goods,5461.0,F
2020-09-30,Imports,2833,KR,Goods,5625.0,F
2020-09-30,Imports,2833,MX,Goods,251.0,F
2020-09-30,Imports,2833,NL,Goods,2533.0,F
2020-09-30,Imports,2833,PH,Goods,169565.0,F
2020-09-30,Imports,2833,PL,Goods,43586.0,F
2020-09-30,Imports,2833,RU,Goods,140770.0,F
2020-09-30,Imports,2833,TH,Goods,227335.0,F
2020-09-30,Imports,2833,TR,Goods,21787.0,F
2020-09-30,Imports,2833,TW,Goods,482809.0,F
2020-09-30,Imports,2833,US,Goods,71696.0,F
2020-09-30,Imports,2834,AU,Goods,7190.0,F
2020-09-30,Imports,2834,BE,Goods,159011.0,F
